fecha;Run Fondo;serie;mes1;mes3;mes6;y1;ytd;rent
2023-04-30;9221;APV;;;;1Y;;-0.1176999891
2023-04-30;9352;APV;;;;1Y;;
2023-04-30;9365;APV;;;;1Y;;
2023-04-30;9445;APV;;;;1Y;;-0.1177535985
2023-04-30;9449;APV;;;;1Y;;
2023-04-30;8940;APV;;;;;YTD;
2023-04-30;8967;APV;;;;;YTD;-0.0582821083
2023-04-30;9073;APV;;;;;YTD;
2023-04-30;9221;APV;;;;;YTD;-0.0434749207
2023-04-30;9352;APV;;;;;YTD;
2023-04-30;9365;APV;;;;;YTD;
2023-04-30;9445;APV;;;;;YTD;-0.0450440546
2023-04-30;9449;APV;;;;;YTD;
2023-05-01;8940;APV;1M;;;;;
2023-05-01;8967;APV;1M;;;;;0.0163079933
2023-05-01;9073;APV;1M;;;;;
2023-05-01;9221;APV;1M;;;;;0.0214031290
2023-05-01;9352;APV;1M;;;;;
2023-05-01;9365;APV;1M;;;;;
2023-05-01;9445;APV;1M;;;;;0.0215493063
2023-05-01;9449;APV;1M;;;;;
2023-05-01;8940;APV;;3M;;;;
2023-05-01;8967;APV;;3M;;;;0.0145237709
2023-05-01;9073;APV;;3M;;;;
2023-05-01;9221;APV;;3M;;;;0.0218804585
2023-05-01;9352;APV;;3M;;;;
2023-05-01;9365;APV;;3M;;;;
2023-05-01;9445;APV;;3M;;;;0.0198683169
2023-05-01;9449;APV;;3M;;;;
2023-05-01;8940;APV;;;6M;;;
2023-05-01;8967;APV;;;6M;;;-0.1392336143
2023-05-01;9073;APV;;;6M;;;
2023-05-01;9221;APV;;;6M;;;-0.1128439374
2023-05-01;9352;APV;;;6M;;;
2023-05-01;9365;APV;;;6M;;;
2023-05-01;9445;APV;;;6M;;;-0.1103420111
2023-05-01;9449;APV;;;6M;;;
2023-05-01;8940;APV;;;;1Y;;
2023-05-01;8967;APV;;;;1Y;;-0.1769860987
2023-05-01;9073;APV;;;;1Y;;
2023-05-01;9221;APV;;;;1Y;;-0.1177616526
2023-05-01;9352;APV;;;;1Y;;
2023-05-01;9365;APV;;;;1Y;;
2023-05-01;9445;APV;;;;1Y;;-0.1177731283
2023-05-01;9449;APV;;;;1Y;;
2023-05-01;8940;APV;;;;;YTD;
2023-05-01;8967;APV;;;;;YTD;-0.0582821083
2023-05-01;9073;APV;;;;;YTD;
2023-05-01;9221;APV;;;;;YTD;-0.0434133501
2023-05-01;9352;APV;;;;;YTD;
2023-05-01;9365;APV;;;;;YTD;
2023-05-01;9445;APV;;;;;YTD;-0.0450651940
2023-05-01;9449;APV;;;;;YTD;
2023-05-02;8940;APV;1M;;;;;
2023-05-02;8967;APV;1M;;;;;0.0232031942
2023-05-02;9073;APV;1M;;;;;
2023-05-02;9221;APV;1M;;;;;0.0286129777
2023-05-02;9352;APV;1M;;;;;
2023-05-02;9365;APV;1M;;;;;
2023-05-02;9445;APV;1M;;;;;0.0297551966
2023-05-02;9449;APV;1M;;;;;
2023-05-02;8940;APV;;3M;;;;
2023-05-02;8967;APV;;3M;;;;0.0348819953
2023-05-02;9073;APV;;3M;;;;
2023-05-02;9221;APV;;3M;;;;0.0419218546
2023-05-02;9352;APV;;3M;;;;
2023-05-02;9365;APV;;3M;;;;
2023-05-02;9445;APV;;3M;;;;0.0401012070
2023-05-02;9449;APV;;3M;;;;
2023-05-02;8940;APV;;;6M;;;
2023-05-02;8967;APV;;;6M;;;-0.1347244183
2023-05-02;9073;APV;;;6M;;;
2023-05-02;9221;APV;;;6M;;;-0.1093036444
2023-05-02;9352;APV;;;6M;;;
2023-05-02;9365;APV;;;6M;;;
2023-05-02;9445;APV;;;6M;;;-0.1045935006
2023-05-02;9449;APV;;;6M;;;
2023-05-02;8940;APV;;;;1Y;;
2023-05-02;8967;APV;;;;1Y;;-0.1786577577
2023-05-02;9073;APV;;;;1Y;;
2023-05-02;9221;APV;;;;1Y;;-0.1206111716
2023-05-02;9352;APV;;;;1Y;;
2023-05-02;9365;APV;;;;1Y;;
2023-05-02;9445;APV;;;;1Y;;-0.1204974702
2023-05-02;9449;APV;;;;1Y;;
2023-05-02;8940;APV;;;;;YTD;
2023-05-02;8967;APV;;;;;YTD;-0.0518929683
2023-05-02;9073;APV;;;;;YTD;
2023-05-02;9221;APV;;;;;YTD;-0.0365514023
2023-05-02;9352;APV;;;;;YTD;
2023-05-02;9365;APV;;;;;YTD;
2023-05-02;9445;APV;;;;;YTD;-0.0374167966
2023-05-02;9449;APV;;;;;YTD;
2023-05-03;8940;APV;1M;;;;;
2023-05-03;8967;APV;1M;;;;;0.0059279804
2023-05-03;9073;APV;1M;;;;;
2023-05-03;9221;APV;1M;;;;;0.0115177263
2023-05-03;9352;APV;1M;;;;;
2023-05-03;9365;APV;1M;;;;;
2023-05-03;9445;APV;1M;;;;;0.0111140306
2023-05-03;9449;APV;1M;;;;;
2023-05-03;8940;APV;;3M;;;;
2023-05-03;8967;APV;;3M;;;;0.0217396355
2023-05-03;9073;APV;;3M;;;;
2023-05-03;9221;APV;;3M;;;;0.0307790091
2023-05-03;9352;APV;;3M;;;;
2023-05-03;9365;APV;;3M;;;;
2023-05-03;9445;APV;;3M;;;;0.0261866572
2023-05-03;9449;APV;;3M;;;;
2023-05-03;8940;APV;;;6M;;;
2023-05-03;8967;APV;;;6M;;;-0.1475876401
2023-05-03;9073;APV;;;6M;;;
2023-05-03;9221;APV;;;6M;;;-0.1214623685
2023-05-03;9352;APV;;;6M;;;
2023-05-03;9365;APV;;;6M;;;
2023-05-03;9445;APV;;;6M;;;-0.1198154563
2023-05-03;9449;APV;;;6M;;;
2023-05-03;8940;APV;;;;1Y;;
2023-05-03;8967;APV;;;;1Y;;-0.1757847219
2023-05-03;9073;APV;;;;1Y;;
2023-05-03;9221;APV;;;;1Y;;-0.1183823763
2023-05-03;9352;APV;;;;1Y;;
2023-05-03;9365;APV;;;;1Y;;
2023-05-03;9445;APV;;;;1Y;;-0.1192734362
2023-05-03;9449;APV;;;;1Y;;
2023-05-03;8940;APV;;;;;YTD;
2023-05-03;8967;APV;;;;;YTD;-0.0550816344
2023-05-03;9073;APV;;;;;YTD;
2023-05-03;9221;APV;;;;;YTD;-0.0388493050
2023-05-03;9352;APV;;;;;YTD;
2023-05-03;9365;APV;;;;;YTD;
2023-05-03;9445;APV;;;;;YTD;-0.0413136249
2023-05-03;9449;APV;;;;;YTD;
2023-05-04;8940;APV;1M;;;;;
2023-05-04;8967;APV;1M;;;;;-0.0124593742
2023-05-04;9073;APV;1M;;;;;
2023-05-04;9221;APV;1M;;;;;-0.0064637182
2023-05-04;9352;APV;1M;;;;;
2023-05-04;9365;APV;1M;;;;;
2023-05-04;9445;APV;1M;;;;;-0.0090949520
2023-05-04;9449;APV;1M;;;;;
2023-05-04;8940;APV;;3M;;;;
2023-05-04;8967;APV;;3M;;;;0.0147803608
2023-05-04;9073;APV;;3M;;;;
2023-05-04;9221;APV;;3M;;;;0.0245344283
2023-05-04;9352;APV;;3M;;;;
2023-05-04;9365;APV;;3M;;;;
2023-05-04;9445;APV;;3M;;;;0.0191745429
2023-05-04;9449;APV;;3M;;;;
2023-05-04;8940;APV;;;6M;;;
2023-05-04;8967;APV;;;6M;;;-0.1385293719
2023-05-04;9073;APV;;;6M;;;
2023-05-04;9221;APV;;;6M;;;-0.1118675115
2023-05-04;9352;APV;;;6M;;;
2023-05-04;9365;APV;;;6M;;;
2023-05-04;9445;APV;;;6M;;;-0.1104817448
2023-05-04;9449;APV;;;6M;;;
2023-05-04;8940;APV;;;;1Y;;
2023-05-04;8967;APV;;;;1Y;;-0.1818087720
2023-05-04;9073;APV;;;;1Y;;
2023-05-04;9221;APV;;;;1Y;;-0.1271679339
2023-05-04;9352;APV;;;;1Y;;
2023-05-04;9365;APV;;;;1Y;;
2023-05-04;9445;APV;;;;1Y;;-0.1287172371
2023-05-04;9449;APV;;;;1Y;;
2023-05-04;8940;APV;;;;;YTD;
2023-05-04;8967;APV;;;;;YTD;-0.0615176639
2023-05-04;9073;APV;;;;;YTD;
2023-05-04;9221;APV;;;;;YTD;-0.0445592526
2023-05-04;9352;APV;;;;;YTD;
2023-05-04;9365;APV;;;;;YTD;
2023-05-04;9445;APV;;;;;YTD;-0.0478644978
2023-05-04;9449;APV;;;;;YTD;
2023-05-05;8940;APV;1M;;;;;
2023-05-05;8967;APV;1M;;;;;-0.0182172962
2023-05-05;9073;APV;1M;;;;;
2023-05-05;9221;APV;1M;;;;;-0.0127152590
2023-05-05;9352;APV;1M;;;;;
2023-05-05;9365;APV;1M;;;;;
2023-05-05;9445;APV;1M;;;;;-0.0139339719
2023-05-05;9449;APV;1M;;;;;
2023-05-05;8940;APV;;3M;;;;
2023-05-05;8967;APV;;3M;;;;0.0083408800
2023-05-05;9073;APV;;3M;;;;
2023-05-05;9221;APV;;3M;;;;0.0176828597
2023-05-05;9352;APV;;3M;;;;
2023-05-05;9365;APV;;3M;;;;
2023-05-05;9445;APV;;3M;;;;0.0138428024
2023-05-05;9449;APV;;3M;;;;
2023-05-05;8940;APV;;;6M;;;
2023-05-05;8967;APV;;;6M;;;-0.1439959968
2023-05-05;9073;APV;;;6M;;;
2023-05-05;9221;APV;;;6M;;;-0.1178155932
2023-05-05;9352;APV;;;6M;;;
2023-05-05;9365;APV;;;6M;;;
2023-05-05;9445;APV;;;6M;;;-0.1151351974
2023-05-05;9449;APV;;;6M;;;
2023-05-05;8940;APV;;;;1Y;;
2023-05-05;8967;APV;;;;1Y;;-0.1901369621
2023-05-05;9073;APV;;;;1Y;;
2023-05-05;9221;APV;;;;1Y;;-0.1354229551
2023-05-05;9352;APV;;;;1Y;;
2023-05-05;9365;APV;;;;1Y;;
2023-05-05;9445;APV;;;;1Y;;-0.1347118280
2023-05-05;9449;APV;;;;1Y;;
2023-05-05;8940;APV;;;;;YTD;
2023-05-05;8967;APV;;;;;YTD;-0.0674729812
2023-05-05;9073;APV;;;;;YTD;
2023-05-05;9221;APV;;;;;YTD;-0.0508364354
2023-05-05;9352;APV;;;;;YTD;
2023-05-05;9365;APV;;;;;YTD;
2023-05-05;9445;APV;;;;;YTD;-0.0528455283
2023-05-05;9449;APV;;;;;YTD;
2023-05-06;8940;APV;1M;;;;;
2023-05-06;8967;APV;1M;;;;;-0.0235442283
2023-05-06;9073;APV;1M;;;;;
2023-05-06;9221;APV;1M;;;;;-0.0183192767
2023-05-06;9352;APV;1M;;;;;
2023-05-06;9365;APV;1M;;;;;
2023-05-06;9445;APV;1M;;;;;-0.0192840412
2023-05-06;9449;APV;1M;;;;;
2023-05-06;8940;APV;;3M;;;;
2023-05-06;8967;APV;;3M;;;;-0.0115931392
2023-05-06;9073;APV;;3M;;;;
2023-05-06;9221;APV;;3M;;;;-0.0011673856
2023-05-06;9352;APV;;3M;;;;
2023-05-06;9365;APV;;3M;;;;
2023-05-06;9445;APV;;3M;;;;-0.0062239457
2023-05-06;9449;APV;;3M;;;;
2023-05-06;8940;APV;;;6M;;;
2023-05-06;8967;APV;;;6M;;;-0.1439959968
2023-05-06;9073;APV;;;6M;;;
2023-05-06;9221;APV;;;6M;;;-0.1178065932
2023-05-06;9352;APV;;;6M;;;
2023-05-06;9365;APV;;;6M;;;
2023-05-06;9445;APV;;;6M;;;-0.1151565317
2023-05-06;9449;APV;;;6M;;;
2023-05-06;8940;APV;;;;1Y;;
2023-05-06;8967;APV;;;;1Y;;-0.1825305199
2023-05-06;9073;APV;;;;1Y;;
2023-05-06;9221;APV;;;;1Y;;-0.1290340185
2023-05-06;9352;APV;;;;1Y;;
2023-05-06;9365;APV;;;;1Y;;
2023-05-06;9445;APV;;;;1Y;;-0.1287679248
2023-05-06;9449;APV;;;;1Y;;
2023-05-06;8940;APV;;;;;YTD;
2023-05-06;8967;APV;;;;;YTD;-0.0674729812
2023-05-06;9073;APV;;;;;YTD;
2023-05-06;9221;APV;;;;;YTD;-0.0507044489
2023-05-06;9352;APV;;;;;YTD;
2023-05-06;9365;APV;;;;;YTD;
2023-05-06;9445;APV;;;;;YTD;-0.0528683643
2023-05-06;9449;APV;;;;;YTD;
2023-05-07;8940;APV;1M;;;;;
2023-05-07;8967;APV;1M;;;;;-0.0235442283
2023-05-07;9073;APV;1M;;;;;
2023-05-07;9221;APV;1M;;;;;-0.0182889409
2023-05-07;9352;APV;1M;;;;;
2023-05-07;9365;APV;1M;;;;;
2023-05-07;9445;APV;1M;;;;;-0.0192819631
2023-05-07;9449;APV;1M;;;;;
2023-05-07;8940;APV;;3M;;;;
2023-05-07;8967;APV;;3M;;;;-0.0050034849
2023-05-07;9073;APV;;3M;;;;
2023-05-07;9221;APV;;3M;;;;0.0054472036
2023-05-07;9352;APV;;3M;;;;
2023-05-07;9365;APV;;3M;;;;
2023-05-07;9445;APV;;3M;;;;-0.0010594390
2023-05-07;9449;APV;;3M;;;;
2023-05-07;8940;APV;;;6M;;;
2023-05-07;8967;APV;;;6M;;;-0.1320902619
2023-05-07;9073;APV;;;6M;;;
2023-05-07;9221;APV;;;6M;;;-0.1052765959
2023-05-07;9352;APV;;;6M;;;
2023-05-07;9365;APV;;;6M;;;
2023-05-07;9445;APV;;;6M;;;-0.1028704126
2023-05-07;9449;APV;;;6M;;;
2023-05-07;8940;APV;;;;1Y;;
2023-05-07;8967;APV;;;;1Y;;-0.1825067925
2023-05-07;9073;APV;;;;1Y;;
2023-05-07;9221;APV;;;;1Y;;-0.1290332387
2023-05-07;9352;APV;;;;1Y;;
2023-05-07;9365;APV;;;;1Y;;
2023-05-07;9445;APV;;;;1Y;;-0.1287880556
2023-05-07;9449;APV;;;;1Y;;
2023-05-07;8940;APV;;;;;YTD;
2023-05-07;8967;APV;;;;;YTD;-0.0674729812
2023-05-07;9073;APV;;;;;YTD;
2023-05-07;9221;APV;;;;;YTD;-0.0505726341
2023-05-07;9352;APV;;;;;YTD;
2023-05-07;9365;APV;;;;;YTD;
2023-05-07;9445;APV;;;;;YTD;-0.0528902489
2023-05-07;9449;APV;;;;;YTD;
2023-05-08;8940;APV;1M;;;;;
2023-05-08;8967;APV;1M;;;;;-0.0260361751
2023-05-08;9073;APV;1M;;;;;
2023-05-08;9221;APV;1M;;;;;-0.0216543957
2023-05-08;9352;APV;1M;;;;;
2023-05-08;9365;APV;1M;;;;;
2023-05-08;9445;APV;1M;;;;;-0.0217846801
2023-05-08;9449;APV;1M;;;;;
2023-05-08;8940;APV;;3M;;;;
2023-05-08;8967;APV;;3M;;;;0.0003024626
2023-05-08;9073;APV;;3M;;;;
2023-05-08;9221;APV;;3M;;;;0.0100205259
2023-05-08;9352;APV;;3M;;;;
2023-05-08;9365;APV;;3M;;;;
2023-05-08;9445;APV;;3M;;;;0.0056877769
2023-05-08;9449;APV;;3M;;;;
2023-05-08;8940;APV;;;6M;;;
2023-05-08;8967;APV;;;6M;;;-0.1226366275
2023-05-08;9073;APV;;;6M;;;
2023-05-08;9221;APV;;;6M;;;-0.0964915059
2023-05-08;9352;APV;;;6M;;;
2023-05-08;9365;APV;;;6M;;;
2023-05-08;9445;APV;;;6M;;;-0.0944603652
2023-05-08;9449;APV;;;6M;;;
2023-05-08;8940;APV;;;;1Y;;
2023-05-08;8967;APV;;;;1Y;;-0.1845685481
2023-05-08;9073;APV;;;;1Y;;
2023-05-08;9221;APV;;;;1Y;;-0.1320437968
2023-05-08;9352;APV;;;;1Y;;
2023-05-08;9365;APV;;;;1Y;;
2023-05-08;9445;APV;;;;1Y;;-0.1310332422
2023-05-08;9449;APV;;;;1Y;;
2023-05-08;8940;APV;;;;;YTD;
2023-05-08;8967;APV;;;;;YTD;-0.0698528205
2023-05-08;9073;APV;;;;;YTD;
2023-05-08;9221;APV;;;;;YTD;-0.0537252012
2023-05-08;9352;APV;;;;;YTD;
2023-05-08;9365;APV;;;;;YTD;
2023-05-08;9445;APV;;;;;YTD;-0.0553310305
2023-05-08;9449;APV;;;;;YTD;
2023-05-09;8940;APV;1M;;;;;
2023-05-09;8967;APV;1M;;;;;-0.0272268374
2023-05-09;9073;APV;1M;;;;;
2023-05-09;9221;APV;1M;;;;;-0.0228017150
2023-05-09;9352;APV;1M;;;;;
2023-05-09;9365;APV;1M;;;;;
2023-05-09;9445;APV;1M;;;;;-0.0229794511
2023-05-09;9449;APV;1M;;;;;
2023-05-09;8940;APV;;3M;;;;
2023-05-09;8967;APV;;3M;;;;-0.0047849414
2023-05-09;9073;APV;;3M;;;;
2023-05-09;9221;APV;;3M;;;;0.0056658739
2023-05-09;9352;APV;;3M;;;;
2023-05-09;9365;APV;;3M;;;;
2023-05-09;9445;APV;;3M;;;;0.0005488583
2023-05-09;9449;APV;;3M;;;;
2023-05-09;8940;APV;;;6M;;;
2023-05-09;8967;APV;;;6M;;;-0.1208703103
2023-05-09;9073;APV;;;6M;;;
2023-05-09;9221;APV;;;6M;;;-0.0951334650
2023-05-09;9352;APV;;;6M;;;
2023-05-09;9365;APV;;;6M;;;
2023-05-09;9445;APV;;;6M;;;-0.0926592015
2023-05-09;9449;APV;;;6M;;;
2023-05-09;8940;APV;;;;1Y;;
2023-05-09;8967;APV;;;;1Y;;-0.1951984915
2023-05-09;9073;APV;;;;1Y;;
2023-05-09;9221;APV;;;;1Y;;-0.1429925309
2023-05-09;9352;APV;;;;1Y;;
2023-05-09;9365;APV;;;;1Y;;
2023-05-09;9445;APV;;;;1Y;;-0.1412842737
2023-05-09;9449;APV;;;;1Y;;
2023-05-09;8940;APV;;;;;YTD;
2023-05-09;8967;APV;;;;;YTD;-0.0709899173
2023-05-09;9073;APV;;;;;YTD;
2023-05-09;9221;APV;;;;;YTD;-0.0547329021
2023-05-09;9352;APV;;;;;YTD;
2023-05-09;9365;APV;;;;;YTD;
2023-05-09;9445;APV;;;;;YTD;-0.0565086300
2023-05-09;9449;APV;;;;;YTD;
2023-05-10;8940;APV;1M;;;;;
2023-05-10;8967;APV;1M;;;;;-0.0405847899
2023-05-10;9073;APV;1M;;;;;
2023-05-10;9221;APV;1M;;;;;-0.0340638324
2023-05-10;9352;APV;1M;;;;;
2023-05-10;9365;APV;1M;;;;;
2023-05-10;9445;APV;1M;;;;;-0.0374015131
2023-05-10;9449;APV;1M;;;;;
2023-05-10;8940;APV;;3M;;;;
2023-05-10;8967;APV;;3M;;;;-0.0157722024
2023-05-10;9073;APV;;3M;;;;
2023-05-10;9221;APV;;3M;;;;-0.0029625912
2023-05-10;9352;APV;;3M;;;;
2023-05-10;9365;APV;;3M;;;;
2023-05-10;9445;APV;;3M;;;;-0.0115590313
2023-05-10;9449;APV;;3M;;;;
2023-05-10;8940;APV;;;6M;;;
2023-05-10;8967;APV;;;6M;;;-0.1150053402
2023-05-10;9073;APV;;;6M;;;
2023-05-10;9221;APV;;;6M;;;-0.0898824520
2023-05-10;9352;APV;;;6M;;;
2023-05-10;9365;APV;;;6M;;;
2023-05-10;9445;APV;;;6M;;;-0.0875861034
2023-05-10;9449;APV;;;6M;;;
2023-05-10;8940;APV;;;;1Y;;
2023-05-10;8967;APV;;;;1Y;;-0.1974629058
2023-05-10;9073;APV;;;;1Y;;
2023-05-10;9221;APV;;;;1Y;;-0.1461473460
2023-05-10;9352;APV;;;;1Y;;
2023-05-10;9365;APV;;;;1Y;;
2023-05-10;9445;APV;;;;1Y;;-0.1470577896
2023-05-10;9449;APV;;;;1Y;;
2023-05-10;8940;APV;;;;;YTD;
2023-05-10;8967;APV;;;;;YTD;-0.0760425663
2023-05-10;9073;APV;;;;;YTD;
2023-05-10;9221;APV;;;;;YTD;-0.0583342952
2023-05-10;9352;APV;;;;;YTD;
2023-05-10;9365;APV;;;;;YTD;
2023-05-10;9445;APV;;;;;YTD;-0.0626469055
2023-05-10;9449;APV;;;;;YTD;
2023-05-11;8940;APV;1M;;;;;
2023-05-11;8967;APV;1M;;;;;-0.0189344441
2023-05-11;9073;APV;1M;;;;;
2023-05-11;9221;APV;1M;;;;;-0.0138812464
2023-05-11;9352;APV;1M;;;;;
2023-05-11;9365;APV;1M;;;;;
2023-05-11;9445;APV;1M;;;;;-0.0147481448
2023-05-11;9449;APV;1M;;;;;
2023-05-11;8940;APV;;3M;;;;
2023-05-11;8967;APV;;3M;;;;-0.0054947602
2023-05-11;9073;APV;;3M;;;;
2023-05-11;9221;APV;;3M;;;;0.0068380520
2023-05-11;9352;APV;;3M;;;;
2023-05-11;9365;APV;;3M;;;;
2023-05-11;9445;APV;;3M;;;;0.0007665413
2023-05-11;9449;APV;;3M;;;;
2023-05-11;8940;APV;;;6M;;;
2023-05-11;8967;APV;;;6M;;;-0.0996377268
2023-05-11;9073;APV;;;6M;;;
2023-05-11;9221;APV;;;6M;;;-0.0744805702
2023-05-11;9352;APV;;;6M;;;
2023-05-11;9365;APV;;;6M;;;
2023-05-11;9445;APV;;;6M;;;-0.0698966159
2023-05-11;9449;APV;;;6M;;;
2023-05-11;8940;APV;;;;1Y;;
2023-05-11;8967;APV;;;;1Y;;-0.1771619116
2023-05-11;9073;APV;;;;1Y;;
2023-05-11;9221;APV;;;;1Y;;-0.1316887300
2023-05-11;9352;APV;;;;1Y;;
2023-05-11;9365;APV;;;;1Y;;
2023-05-11;9445;APV;;;;1Y;;-0.1314050702
2023-05-11;9449;APV;;;;1Y;;
2023-05-11;8940;APV;;;;;YTD;
2023-05-11;8967;APV;;;;;YTD;-0.0663944755
2023-05-11;9073;APV;;;;;YTD;
2023-05-11;9221;APV;;;;;YTD;-0.0489486910
2023-05-11;9352;APV;;;;;YTD;
2023-05-11;9365;APV;;;;;YTD;
2023-05-11;9445;APV;;;;;YTD;-0.0509756387
2023-05-11;9449;APV;;;;;YTD;
2023-05-12;8940;APV;1M;;;;;
2023-05-12;8967;APV;1M;;;;;-0.0197910534
2023-05-12;9073;APV;1M;;;;;
2023-05-12;9221;APV;1M;;;;;-0.0146683180
2023-05-12;9352;APV;1M;;;;;
2023-05-12;9365;APV;1M;;;;;
2023-05-12;9445;APV;1M;;;;;-0.0158807764
2023-05-12;9449;APV;1M;;;;;
2023-05-12;8940;APV;;3M;;;;
2023-05-12;8967;APV;;3M;;;;-0.0172083363
2023-05-12;9073;APV;;3M;;;;
2023-05-12;9221;APV;;3M;;;;-0.0053755385
2023-05-12;9352;APV;;3M;;;;
2023-05-12;9365;APV;;3M;;;;
2023-05-12;9445;APV;;3M;;;;-0.0103654700
2023-05-12;9449;APV;;3M;;;;
2023-05-12;8940;APV;;;6M;;;
2023-05-12;8967;APV;;;6M;;;-0.1102424592
2023-05-12;9073;APV;;;6M;;;
2023-05-12;9221;APV;;;6M;;;-0.0857042788
2023-05-12;9352;APV;;;6M;;;
2023-05-12;9365;APV;;;6M;;;
2023-05-12;9445;APV;;;6M;;;-0.0802593294
2023-05-12;9449;APV;;;6M;;;
2023-05-12;8940;APV;;;;1Y;;
2023-05-12;8967;APV;;;;1Y;;-0.1925325704
2023-05-12;9073;APV;;;;1Y;;
2023-05-12;9221;APV;;;;1Y;;-0.1477218719
2023-05-12;9352;APV;;;;1Y;;
2023-05-12;9365;APV;;;;1Y;;
2023-05-12;9445;APV;;;;1Y;;-0.1471883733
2023-05-12;9449;APV;;;;1Y;;
2023-05-12;8940;APV;;;;;YTD;
2023-05-12;8967;APV;;;;;YTD;-0.0773907568
2023-05-12;9073;APV;;;;;YTD;
2023-05-12;9221;APV;;;;;YTD;-0.0603625978
2023-05-12;9352;APV;;;;;YTD;
2023-05-12;9365;APV;;;;;YTD;
2023-05-12;9445;APV;;;;;YTD;-0.0615491595
2023-05-12;9449;APV;;;;;YTD;
2023-05-13;8940;APV;1M;;;;;
2023-05-13;8967;APV;1M;;;;;-0.0110705253
2023-05-13;9073;APV;1M;;;;;
2023-05-13;9221;APV;1M;;;;;-0.0061695560
2023-05-13;9352;APV;1M;;;;;
2023-05-13;9365;APV;1M;;;;;
2023-05-13;9445;APV;1M;;;;;-0.0069393389
2023-05-13;9449;APV;1M;;;;;
2023-05-13;8940;APV;;3M;;;;
2023-05-13;8967;APV;;3M;;;;-0.0085539635
2023-05-13;9073;APV;;3M;;;;
2023-05-13;9221;APV;;3M;;;;0.0036359256
2023-05-13;9352;APV;;3M;;;;
2023-05-13;9365;APV;;3M;;;;
2023-05-13;9445;APV;;3M;;;;0.0003622338
2023-05-13;9449;APV;;3M;;;;
2023-05-13;8940;APV;;;6M;;;
2023-05-13;8967;APV;;;6M;;;-0.1102424592
2023-05-13;9073;APV;;;6M;;;
2023-05-13;9221;APV;;;6M;;;-0.0857092938
2023-05-13;9352;APV;;;6M;;;
2023-05-13;9365;APV;;;6M;;;
2023-05-13;9445;APV;;;6M;;;-0.0802805495
2023-05-13;9449;APV;;;6M;;;
2023-05-13;8940;APV;;;;1Y;;
2023-05-13;8967;APV;;;;1Y;;-0.1846159585
2023-05-13;9073;APV;;;;1Y;;
2023-05-13;9221;APV;;;;1Y;;-0.1409451783
2023-05-13;9352;APV;;;;1Y;;
2023-05-13;9365;APV;;;;1Y;;
2023-05-13;9445;APV;;;;1Y;;-0.1403840355
2023-05-13;9449;APV;;;;1Y;;
2023-05-13;8940;APV;;;;;YTD;
2023-05-13;8967;APV;;;;;YTD;-0.0773907568
2023-05-13;9073;APV;;;;;YTD;
2023-05-13;9221;APV;;;;;YTD;-0.0602483272
2023-05-13;9352;APV;;;;;YTD;
2023-05-13;9365;APV;;;;;YTD;
2023-05-13;9445;APV;;;;;YTD;-0.0615708114
2023-05-13;9449;APV;;;;;YTD;
2023-05-14;8940;APV;1M;;;;;
2023-05-14;8967;APV;1M;;;;;-0.0128939739
2023-05-14;9073;APV;1M;;;;;
2023-05-14;9221;APV;1M;;;;;-0.0079262168
2023-05-14;9352;APV;1M;;;;;
2023-05-14;9365;APV;1M;;;;;
2023-05-14;9445;APV;1M;;;;;-0.0086684490
2023-05-14;9449;APV;1M;;;;;
2023-05-14;8940;APV;;3M;;;;
2023-05-14;8967;APV;;3M;;;;-0.0031540000
2023-05-14;9073;APV;;3M;;;;
2023-05-14;9221;APV;;3M;;;;0.0099486934
2023-05-14;9352;APV;;3M;;;;
2023-05-14;9365;APV;;3M;;;;
2023-05-14;9445;APV;;3M;;;;0.0044262598
2023-05-14;9449;APV;;3M;;;;
2023-05-14;8940;APV;;;6M;;;
2023-05-14;8967;APV;;;6M;;;-0.1213900881
2023-05-14;9073;APV;;;6M;;;
2023-05-14;9221;APV;;;6M;;;-0.0968875356
2023-05-14;9352;APV;;;6M;;;
2023-05-14;9365;APV;;;6M;;;
2023-05-14;9445;APV;;;6M;;;-0.0931644813
2023-05-14;9449;APV;;;6M;;;
2023-05-14;8940;APV;;;;1Y;;
2023-05-14;8967;APV;;;;1Y;;-0.1845920019
2023-05-14;9073;APV;;;;1Y;;
2023-05-14;9221;APV;;;;1Y;;-0.1409439009
2023-05-14;9352;APV;;;;1Y;;
2023-05-14;9365;APV;;;;1Y;;
2023-05-14;9445;APV;;;;1Y;;-0.1404038689
2023-05-14;9449;APV;;;;1Y;;
2023-05-14;8940;APV;;;;;YTD;
2023-05-14;8967;APV;;;;;YTD;-0.0773907568
2023-05-14;9073;APV;;;;;YTD;
2023-05-14;9221;APV;;;;;YTD;-0.0601336320
2023-05-14;9352;APV;;;;;YTD;
2023-05-14;9365;APV;;;;;YTD;
2023-05-14;9445;APV;;;;;YTD;-0.0615924632
2023-05-14;9449;APV;;;;;YTD;
2023-05-15;8940;APV;1M;;;;;
2023-05-15;8967;APV;1M;;;;;-0.0174720700
2023-05-15;9073;APV;1M;;;;;
2023-05-15;9221;APV;1M;;;;;-0.0125472351
2023-05-15;9352;APV;1M;;;;;
2023-05-15;9365;APV;1M;;;;;
2023-05-15;9445;APV;1M;;;;;-0.0143687810
2023-05-15;9449;APV;1M;;;;;
2023-05-15;8940;APV;;3M;;;;
