Run Fondo;fecha;nombre_fondo;nemo_instrumento;nombre_emisor;rut_emisor;digito_verificador;codigo_pais_emisor;tipo_instrumento;fecha_vencimiento;situacion_instrumento;clasificacion_riesgo;nombre_grupo_empresarial;codigo_grupo_empresarial;cantidad_unidades;tipo_unidades;tir;valor_par;valor_relevante;codigo_valorizacion;base_tasa;tipo_interes;valorizacion_al_cierre;codigo_moneda_liquidacion;codigo_pais_transaccion;porcentaje_capital_emisor;porcentaje_total_activos_emisor;porcentaje_total_activos_fondos
8254;2023-02-28;LATAM CORPORATE;US279158AE95;ECOPETROL;;;US;BEE;18-09-2043;1;NA;NA;;400000;PROM;81.56;;;1;360;NL;339;PROM;US;0;.598;1.137
8254;2023-02-28;LATAM CORPORATE;US279158AE95;ECOPETROL;;;US;BEE;18-09-2043;1;NA;NA;;100000;PROM;81.56;;;1;360;NL;85;PROM;US;0;.15;.285
8254;2023-02-28;LATAM CORPORATE;US279158AE95;ECOPETROL;;;US;BEE;18-09-2043;1;NA;NA;;25000;PROM;81.56;;;1;360;NL;21;PROM;US;0;.037;.07
8254;2023-02-28;LATAM CORPORATE;US279158AE95;ECOPETROL;;;US;BEE;18-09-2043;1;NA;NA;;400000;PROM;81.56;;;1;360;NL;339;PROM;US;0;.598;1.137
8254;2023-02-28;LATAM CORPORATE;US279158AE95;ECOPETROL;;;US;BEE;18-09-2043;1;NA;NA;;200000;PROM;81.56;;;1;360;NL;170;PROM;US;0;.3;.57
8254;2023-02-28;LATAM CORPORATE;US279158AE95;ECOPETROL;;;US;BEE;18-09-2043;1;NA;NA;;200000;PROM;81.56;;;1;360;NL;170;PROM;US;0;.3;.57
8254;2023-02-28;LATAM CORPORATE;US279158AQ26;ECOPETROL;;;US;BEE;02-11-2036;1;NA;NA;;1300000;PROM;64.2;;;1;360;NC;859;PROM;US;0;1.514;2.882
8254;2023-02-28;LATAM CORPORATE;USP9401CAB83;TRUST FIBRA UNO ADMINISTRACION;;;MX;BBFE;15-01-2050;1;NA;NA;;500000;PROM;78.47;;;1;360;NL;396;PROM;MX;0;0;1.329
8254;2023-02-28;LATAM CORPORATE;USL65266AA36;MOVIDA EUROPE SA;;;LU;BEE;08-02-2031;1;NA;NA;;700000;PROM;68.57;;;1;360;NC;482;PROM;LU;0;0;1.617
8254;2023-02-28;LATAM CORPORATE;USL65266AA36;MOVIDA EUROPE SA;;;LU;BEE;08-02-2031;1;NA;NA;;200000;PROM;68.57;;;1;360;NC;138;PROM;LU;0;0;.463
8254;2023-02-28;LATAM CORPORATE;USP57908AE83;ORBIA ADVANCE CORPORATION S.A.;;;MX;BEE;19-09-2042;1;NA;NA;;1000000;PROM;97.32;;;1;360;NL;1003;PROM;MX;0;0;3.365
8254;2023-02-28;LATAM CORPORATE;USP57908AE83;ORBIA ADVANCE CORPORATION S.A.;;;MX;BEE;19-09-2042;1;NA;NA;;500000;PROM;97.32;;;1;360;NL;501;PROM;MX;0;0;1.681
8254;2023-02-28;LATAM CORPORATE;USP55409AB50;INDUSTRIAS PENOLES SAB DE CV;;;MX;BEE;12-03-2047;1;NA;NA;;700000;PROM;91.45;;;1;360;NL;658;PROM;MX;0;0;2.207
8254;2023-02-28;LATAM CORPORATE;USP55409AB50;INDUSTRIAS PENOLES SAB DE CV;;;MX;BEE;12-03-2047;1;NA;NA;;200000;PROM;91.45;;;1;360;NL;188;PROM;MX;0;0;.631
8254;2023-02-28;LATAM CORPORATE;US71647NBH17;PETROBRAS GLOBAL FINANCE;;;NL;BEE;03-01-2031;1;NA;NA;;800000;PROM;92.07;;;1;360;NC;743;PROM;NL;0;.444;2.493
8254;2023-02-28;LATAM CORPORATE;USL79090AD51;RUMO S.A.;;;BR;BEE;22-09-2031;1;NA;NA;;1000000;PROM;79.42;;;1;360;NL;799;PROM;BR;0;9.652;2.68
8254;2023-02-28;LATAM CORPORATE;USL79090AD51;RUMO S.A.;;;BR;BEE;22-09-2031;1;NA;NA;;200000;PROM;79.42;;;1;360;NL;160;PROM;BR;0;1.933;.537
8254;2023-02-28;LATAM CORPORATE;USL79090AD51;RUMO S.A.;;;BR;BEE;22-09-2031;1;NA;NA;;500000;PROM;79.42;;;1;360;NL;399;PROM;BR;0;4.82;1.339
8254;2023-02-28;LATAM CORPORATE;USL7915RAA43;REDE DOR FINANCE SARL;;;BR;BEE;17-01-2028;1;NA;NA;;100000;PROM;90.76;;;1;360;NL;91;PROM;BR;0;1.081;.305
8254;2023-02-28;LATAM CORPORATE;USL7915RAA43;REDE DOR FINANCE SARL;;;BR;BEE;17-01-2028;1;NA;NA;;700000;PROM;90.76;;;1;360;NL;639;PROM;BR;0;7.593;2.144
8254;2023-02-28;LATAM CORPORATE;USL7915RAA43;REDE DOR FINANCE SARL;;;BR;BEE;17-01-2028;1;NA;NA;;200000;PROM;90.76;;;1;360;NL;183;PROM;BR;0;2.175;.614
8254;2023-02-28;LATAM CORPORATE;USL7915TAA09;REDE DOR FINANCE SARL;;;BR;BEE;22-01-2030;1;NA;NA;;600000;PROM;84.68;;;1;360;NL;511;PROM;BR;0;6.072;1.714
8254;2023-02-28;LATAM CORPORATE;USL7915TAA09;REDE DOR FINANCE SARL;;;BR;BEE;22-01-2030;1;NA;NA;;600000;PROM;84.68;;;1;360;NL;511;PROM;BR;0;6.072;1.714
8254;2023-02-28;LATAM CORPORATE;USA8372TAC20;SUZANO AUSTRIA GMBH;;;AT;BEE;16-03-2047;1;NA;NA;;300000;PROM;100.21;;;1;360;NL;310;PROM;AT;0;1.516;1.04
8254;2023-02-28;LATAM CORPORATE;USA8372TAC20;SUZANO AUSTRIA GMBH;;;AT;BEE;16-03-2047;1;NA;NA;;500000;PROM;100.21;;;1;360;NL;517;PROM;AT;0;2.529;1.734
8254;2023-02-28;LATAM CORPORATE;USA8372TAC20;SUZANO AUSTRIA GMBH;;;AT;BEE;16-03-2047;1;NA;NA;;200000;PROM;100.21;;;1;360;NL;207;PROM;AT;0;1.013;.694
8254;2023-02-28;LATAM CORPORATE;USA8372TAC20;SUZANO AUSTRIA GMBH;;;AT;BEE;16-03-2047;1;NA;NA;;400000;PROM;100.21;;;1;360;NL;413;PROM;AT;0;2.02;1.386
8254;2023-02-28;LATAM CORPORATE;USL95806AA06;USIMINAS INTERNATIONAL;;;LU;BEE;18-07-2025;1;NA;NA;;200000;PROM;94.29;;;1;360;NL;190;PROM;LU;0;2.801;.637
8254;2023-02-28;LATAM CORPORATE;USL95806AA06;USIMINAS INTERNATIONAL;;;LU;BEE;18-07-2025;1;NA;NA;;600000;PROM;94.29;;;1;360;NL;570;PROM;LU;0;8.402;1.912
8254;2023-02-28;LATAM CORPORATE;USL95806AA06;USIMINAS INTERNATIONAL;;;LU;BEE;18-07-2025;1;NA;NA;;200000;PROM;94.29;;;1;360;NL;190;PROM;LU;0;2.801;.637
8254;2023-03-31;LATAM CORPORATE;USP09252AK62;BANCO DE BOGOTA S.A.;;;CO;BBFE;12-05-2026;1;NA;NA;;700000;PROM;96.73;;;1;360;NL;694;PROM;CO;0;0;2.387
8254;2023-03-31;LATAM CORPORATE;USP3772WAH53;BANCO DO BRASIL SA;;;BR;BBFE;15-01-2025;1;NA;NA;;650000;PROM;97.64;;;1;360;NC;641;PROM;BR;0;.184;2.204
8254;2023-03-31;LATAM CORPORATE;USG07402DP58;BANCO DO BRASIL SA;;;BR;BBFE;15-04-2024;1;NA;NA;;5000;PROM;;91.08;;2;360;NL;5;PROM;BR;0;.001;.017
8254;2023-03-31;LATAM CORPORATE;USG07402DP58;BANCO DO BRASIL SA;;;BR;BBFE;15-04-2024;1;NA;NA;;130000;PROM;91.08;;;1;360;NL;122;PROM;BR;0;.035;.42
8254;2023-03-31;LATAM CORPORATE;USG07402DP58;BANCO DO BRASIL SA;;;BR;BBFE;15-04-2024;1;NA;NA;;300000;PROM;91.08;;;1;360;NL;282;PROM;BR;0;.081;.97
8254;2023-03-31;LATAM CORPORATE;USG07402DP58;BANCO DO BRASIL SA;;;BR;BBFE;15-04-2024;1;NA;NA;;300000;PROM;91.08;;;1;360;NL;282;PROM;BR;0;.081;.97
8254;2023-03-31;LATAM CORPORATE;USP3772WAF97;BANCO DO BRASIL SA;;;BR;BBFE;18-06-2024;1;NA;NA;;200000;PROM;98.12;;;1;360;NL;201;PROM;BR;0;.058;.691
8254;2023-03-31;LATAM CORPORATE;USP3772WAF97;BANCO DO BRASIL SA;;;BR;BBFE;18-06-2024;1;NA;NA;;300000;PROM;98.12;;;1;360;NL;302;PROM;BR;0;.087;1.039
8254;2023-03-31;LATAM CORPORATE;USP3772WAF97;BANCO DO BRASIL SA;;;BR;BBFE;18-06-2024;1;NA;NA;;200000;PROM;98.12;;;1;360;NL;201;PROM;BR;0;.058;.691
8254;2023-03-31;LATAM CORPORATE;USP14008AE91;BANCO MERCANTIL DEL NORTE;;;MX;BBFE;10-01-2028;1;NA;NA;;1100000;PROM;89.34;;;1;360;NL;1002;PROM;MX;0;1.65;3.446
8254;2023-03-31;LATAM CORPORATE;USP14008AE91;BANCO MERCANTIL DEL NORTE;;;MX;BBFE;10-01-2028;1;NA;NA;;800000;PROM;89.34;;;1;360;NL;729;PROM;MX;0;1.2;2.507
8254;2023-03-31;LATAM CORPORATE;USP16259AM84;BBVA BANCOMER SA TEXAS;;;MX;BBFE;17-01-2028;1;NA;NA;;500000;PROM;86.03;;;1;360;NL;435;PROM;MX;0;.353;1.496
8254;2023-03-31;LATAM CORPORATE;USP16259AN67;BBVA BANCOMER SA TEXAS;;;MX;BBFE;13-03-2029;1;NA;NA;;100000;PROM;87.4;;;1;360;NL;88;PROM;MX;0;.071;.303
8254;2023-03-31;LATAM CORPORATE;USP16259AN67;BBVA BANCOMER SA TEXAS;;;MX;BBFE;13-03-2029;1;NA;NA;;300000;PROM;87.4;;;1;360;NL;263;PROM;MX;0;.214;.904
8254;2023-03-31;LATAM CORPORATE;USP16259AN67;BBVA BANCOMER SA TEXAS;;;MX;BBFE;13-03-2029;1;NA;NA;;500000;PROM;87.4;;;1;360;NL;438;PROM;MX;0;.356;1.506
8254;2023-03-31;LATAM CORPORATE;USP16259AN67;BBVA BANCOMER SA TEXAS;;;MX;BBFE;13-03-2029;1;NA;NA;;500000;PROM;87.4;;;1;360;NL;438;PROM;MX;0;.356;1.506
8254;2023-03-31;LATAM CORPORATE;USP16259AN67;BBVA BANCOMER SA TEXAS;;;MX;BBFE;13-03-2029;1;NA;NA;;500000;PROM;87.4;;;1;360;NL;438;PROM;MX;0;.356;1.506
8254;2023-03-31;LATAM CORPORATE;US05971V2C81;BANCO DE CREDITO DEL PERU;;;PE;BBFE;01-07-2030;1;NA;NA;;400000;PROM;90.15;;;1;360;NL;364;PROM;PE;0;.732;1.252
8254;2023-03-31;LATAM CORPORATE;USP0156PAC34;ALFA S.A.;;;MX;BEE;25-03-2044;1;NA;NA;;300000;PROM;97.46;;;1;360;NL;293;PROM;MX;0;2.216;1.008
8254;2023-03-31;LATAM CORPORATE;USP0156PAC34;ALFA S.A.;;;MX;BEE;25-03-2044;1;NA;NA;;400000;PROM;97.46;;;1;360;NL;390;PROM;MX;0;2.95;1.341
8254;2023-03-31;LATAM CORPORATE;US05971V2C81;BANCO DE CREDITO DEL PERU;;;PE;BBFE;01-07-2030;1;NA;NA;;150000;PROM;90.15;;;1;360;NL;136;PROM;PE;0;.274;.468
8254;2023-03-31;LATAM CORPORATE;US05971V2C81;BANCO DE CREDITO DEL PERU;;;PE;BBFE;01-07-2030;1;NA;NA;;400000;PROM;90.15;;;1;360;NL;364;PROM;PE;0;.732;1.252
8254;2023-03-31;LATAM CORPORATE;US05971V2C81;BANCO DE CREDITO DEL PERU;;;PE;BBFE;01-07-2030;1;NA;NA;;700000;PROM;90.15;;;1;360;NL;636;PROM;PE;0;1.28;2.187
8254;2023-03-31;LATAM CORPORATE;USP2253TJS98;CEMEX SAB DE CV;;;MX;BEE;08-06-2026;1;NA;NA;;1000000;PROM;89.56;;;1;360;NC;899;PROM;MX;0;3.356;3.092
8254;2023-03-31;LATAM CORPORATE;USP2253TJS98;CEMEX SAB DE CV;;;MX;BEE;08-06-2026;1;NA;NA;;200000;PROM;89.56;;;1;360;NC;180;PROM;MX;0;.672;.619
8254;2023-03-31;LATAM CORPORATE;USP2253TJQ33;CEMEX SAB DE CV;;;MX;BEE;17-09-2030;1;NA;NA;;1200000;PROM;92.06;;;1;360;NC;1107;PROM;MX;0;4.132;3.807
8254;2023-03-31;LATAM CORPORATE;USL20041AD89;COSAN LUXEMBOURG SA;;;BR;BEE;20-01-2027;1;NA;NA;;300000;PROM;100.13;;;1;360;NL;304;PROM;BR;0;1.722;1.045
8254;2023-03-31;LATAM CORPORATE;USL20041AD89;COSAN LUXEMBOURG SA;;;BR;BEE;20-01-2027;1;NA;NA;;100000;PROM;100.13;;;1;360;NL;101;PROM;BR;0;.572;.347
8254;2023-03-31;LATAM CORPORATE;USL20041AD89;COSAN LUXEMBOURG SA;;;BR;BEE;20-01-2027;1;NA;NA;;200000;PROM;100.13;;;1;360;NL;203;PROM;BR;0;1.15;.698
8254;2023-03-31;LATAM CORPORATE;XS0556373347;COSAN LUXEMBOURG SA;;;BR;BEE;05-11-2025;1;NA;NA;;1500000;PROM;99.53;;;1;360;NL;1512;PROM;BR;0;8.565;5.2
8254;2023-03-31;LATAM CORPORATE;US279158AN94;ECOPETROL;;;US;BEE;29-01-2030;1;NA;NA;;500000;PROM;91.46;;;1;360;NL;472;PROM;US;0;.792;1.623
8254;2023-03-31;LATAM CORPORATE;US279158AE95;ECOPETROL;;;US;BEE;18-09-2043;1;NA;NA;;320000;PROM;;83.73;;2;360;NL;269;PROM;US;0;.452;.925
8254;2023-03-31;LATAM CORPORATE;US279158AE95;ECOPETROL;;;US;BEE;18-09-2043;1;NA;NA;;150000;PROM;83.73;;;1;360;NL;126;PROM;US;0;.212;.433
8254;2023-03-31;LATAM CORPORATE;US279158AE95;ECOPETROL;;;US;BEE;18-09-2043;1;NA;NA;;400000;PROM;83.73;;;1;360;NL;336;PROM;US;0;.564;1.156
8254;2023-03-31;LATAM CORPORATE;US279158AE95;ECOPETROL;;;US;BEE;18-09-2043;1;NA;NA;;100000;PROM;83.73;;;1;360;NL;84;PROM;US;0;.141;.289
8254;2023-03-31;LATAM CORPORATE;US279158AE95;ECOPETROL;;;US;BEE;18-09-2043;1;NA;NA;;25000;PROM;83.73;;;1;360;NL;21;PROM;US;0;.035;.072
8254;2023-03-31;LATAM CORPORATE;US279158AE95;ECOPETROL;;;US;BEE;18-09-2043;1;NA;NA;;400000;PROM;83.73;;;1;360;NL;336;PROM;US;0;.564;1.156
8254;2023-03-31;LATAM CORPORATE;US279158AE95;ECOPETROL;;;US;BEE;18-09-2043;1;NA;NA;;200000;PROM;83.73;;;1;360;NL;168;PROM;US;0;.282;.578
8254;2023-03-31;LATAM CORPORATE;US279158AE95;ECOPETROL;;;US;BEE;18-09-2043;1;NA;NA;;200000;PROM;83.73;;;1;360;NL;168;PROM;US;0;.282;.578
8254;2023-03-31;LATAM CORPORATE;US279158AQ26;ECOPETROL;;;US;BEE;02-11-2036;1;NA;NA;;1300000;PROM;67.13;;;1;360;NC;904;PROM;US;0;1.518;3.109
8254;2023-03-31;LATAM CORPORATE;USP9401CAB83;TRUST FIBRA UNO ADMINISTRACION;;;MX;BBFE;15-01-2050;1;NA;NA;;500000;PROM;75.4;;;1;360;NL;384;PROM;MX;0;0;1.321
8254;2023-03-31;LATAM CORPORATE;USL65266AA36;MOVIDA EUROPE SA;;;LU;BEE;08-02-2031;1;NA;NA;;700000;PROM;73;;;1;360;NC;516;PROM;LU;0;0;1.775
8254;2023-03-31;LATAM CORPORATE;USL65266AA36;MOVIDA EUROPE SA;;;LU;BEE;08-02-2031;1;NA;NA;;200000;PROM;73;;;1;360;NC;148;PROM;LU;0;0;.509
8254;2023-03-31;LATAM CORPORATE;USP57908AE83;ORBIA ADVANCE CORPORATION S.A.;;;MX;BEE;19-09-2042;1;NA;NA;;1000000;PROM;96.19;;;1;360;NL;964;PROM;MX;0;0;3.315
8254;2023-03-31;LATAM CORPORATE;USP57908AE83;ORBIA ADVANCE CORPORATION S.A.;;;MX;BEE;19-09-2042;1;NA;NA;;500000;PROM;96.19;;;1;360;NL;482;PROM;MX;0;0;1.658
8254;2023-03-31;LATAM CORPORATE;USP55409AB50;INDUSTRIAS PENOLES SAB DE CV;;;MX;BEE;12-03-2047;1;NA;NA;;700000;PROM;88.96;;;1;360;NL;625;PROM;MX;0;0;2.149
8254;2023-03-31;LATAM CORPORATE;USP55409AB50;INDUSTRIAS PENOLES SAB DE CV;;;MX;BEE;12-03-2047;1;NA;NA;;200000;PROM;88.96;;;1;360;NL;178;PROM;MX;0;0;.612
8254;2023-03-31;LATAM CORPORATE;US71647NBH17;PETROBRAS GLOBAL FINANCE;;;NL;BEE;03-01-2031;1;NA;NA;;800000;PROM;94.29;;;1;360;NC;765;PROM;NL;0;.436;2.631
8254;2023-03-31;LATAM CORPORATE;USL79090AD51;RUMO S.A.;;;BR;BEE;22-09-2031;1;NA;NA;;1000000;PROM;79.88;;;1;360;NL;807;PROM;BR;0;9.284;2.775
8254;2023-03-31;LATAM CORPORATE;USL79090AD51;RUMO S.A.;;;BR;BEE;22-09-2031;1;NA;NA;;200000;PROM;79.88;;;1;360;NL;161;PROM;BR;0;1.852;.554
8254;2023-03-31;LATAM CORPORATE;USL79090AD51;RUMO S.A.;;;BR;BEE;22-09-2031;1;NA;NA;;500000;PROM;79.88;;;1;360;NL;404;PROM;BR;0;4.648;1.389
8254;2023-03-31;LATAM CORPORATE;USL7915RAA43;REDE DOR FINANCE SARL;;;BR;BEE;17-01-2028;1;NA;NA;;100000;PROM;89.87;;;1;360;NL;91;PROM;BR;0;1.03;.313
8254;2023-03-31;LATAM CORPORATE;USL7915RAA43;REDE DOR FINANCE SARL;;;BR;BEE;17-01-2028;1;NA;NA;;700000;PROM;89.87;;;1;360;NL;636;PROM;BR;0;7.197;2.187
8254;2023-03-31;LATAM CORPORATE;USL7915RAA43;REDE DOR FINANCE SARL;;;BR;BEE;17-01-2028;1;NA;NA;;200000;PROM;89.87;;;1;360;NL;182;PROM;BR;0;2.06;.626
8254;2023-03-31;LATAM CORPORATE;USL7915TAA09;REDE DOR FINANCE SARL;;;BR;BEE;22-01-2030;1;NA;NA;;600000;PROM;82.02;;;1;360;NL;497;PROM;BR;0;5.624;1.709
8254;2023-03-31;LATAM CORPORATE;USL7915TAA09;REDE DOR FINANCE SARL;;;BR;BEE;22-01-2030;1;NA;NA;;600000;PROM;82.02;;;1;360;NL;497;PROM;BR;0;5.624;1.709
8254;2023-03-31;LATAM CORPORATE;USA8372TAC20;SUZANO AUSTRIA GMBH;;;AT;BEE;16-03-2047;1;NA;NA;;300000;PROM;103.03;;;1;360;NL;310;PROM;AT;0;1.444;1.066
8254;2023-03-31;LATAM CORPORATE;USA8372TAC20;SUZANO AUSTRIA GMBH;;;AT;BEE;16-03-2047;1;NA;NA;;500000;PROM;103.03;;;1;360;NL;516;PROM;AT;0;2.404;1.775
8254;2023-03-31;LATAM CORPORATE;USA8372TAC20;SUZANO AUSTRIA GMBH;;;AT;BEE;16-03-2047;1;NA;NA;;200000;PROM;103.03;;;1;360;NL;207;PROM;AT;0;.964;.712
8254;2023-03-31;LATAM CORPORATE;USA8372TAC20;SUZANO AUSTRIA GMBH;;;AT;BEE;16-03-2047;1;NA;NA;;400000;PROM;103.03;;;1;360;NL;413;PROM;AT;0;1.924;1.42
8254;2023-03-31;LATAM CORPORATE;USA8372TAC20;SUZANO AUSTRIA GMBH;;;AT;BEE;16-03-2047;1;NA;NA;;300000;PROM;103.03;;;1;360;NL;310;PROM;AT;0;1.444;1.066
8254;2023-03-31;LATAM CORPORATE;USL95806AA06;USIMINAS INTERNATIONAL;;;LU;BEE;18-07-2025;1;NA;NA;;600000;PROM;94.69;;;1;360;NL;575;PROM;LU;0;8.072;1.977
8254;2023-03-31;LATAM CORPORATE;USL95806AA06;USIMINAS INTERNATIONAL;;;LU;BEE;18-07-2025;1;NA;NA;;200000;PROM;94.69;;;1;360;NL;192;PROM;LU;0;2.695;.66
8254;2023-03-31;LATAM CORPORATE;USL95806AA06;USIMINAS INTERNATIONAL;;;LU;BEE;18-07-2025;1;NA;NA;;200000;PROM;94.69;;;1;360;NL;192;PROM;LU;0;2.695;.66
8254;2023-03-31;LATAM CORPORATE;US91911TAK97;VALE S.A.;;;BR;BEE;10-11-2039;1;BBB;NA;;600000;PROM;104.37;;;1;360;NL;642;PROM;BR;0;.713;2.208
8254;2023-04-30;LATAM CORPORATE;USP09252AK62;BANCO DE BOGOTA S.A.;;;CO;BBFE;12-05-2026;1;NA;NA;;700000;PROM;96.66;;;1;360;NL;697;PROM;CO;0;0;2.386
8254;2023-04-30;LATAM CORPORATE;USP3772WAH53;BANCO DO BRASIL SA;;;BR;BBFE;15-01-2025;1;NA;NA;;650000;PROM;98.16;;;1;360;NC;647;PROM;BR;0;.189;2.215
8254;2023-04-30;LATAM CORPORATE;USG07402DP58;BANCO DO BRASIL SA;;;BR;BBFE;15-04-2024;1;NA;NA;;5000;PROM;;91.26;;2;360;NL;5;PROM;BR;0;.001;.017
8254;2023-04-30;LATAM CORPORATE;USG07402DP58;BANCO DO BRASIL SA;;;BR;BBFE;15-04-2024;1;NA;NA;;130000;PROM;91.26;;;1;360;NL;119;PROM;BR;0;.035;.407
8254;2023-04-30;LATAM CORPORATE;USG07402DP58;BANCO DO BRASIL SA;;;BR;BBFE;15-04-2024;1;NA;NA;;300000;PROM;91.26;;;1;360;NL;275;PROM;BR;0;.08;.941
8254;2023-04-30;LATAM CORPORATE;USG07402DP58;BANCO DO BRASIL SA;;;BR;BBFE;15-04-2024;1;NA;NA;;300000;PROM;91.26;;;1;360;NL;275;PROM;BR;0;.08;.941
8254;2023-04-30;LATAM CORPORATE;USP3772WAF97;BANCO DO BRASIL SA;;;BR;BBFE;18-06-2024;1;NA;NA;;200000;PROM;100.69;;;1;360;NL;208;PROM;BR;0;.061;.712
8254;2023-04-30;LATAM CORPORATE;USP3772WAF97;BANCO DO BRASIL SA;;;BR;BBFE;18-06-2024;1;NA;NA;;300000;PROM;100.69;;;1;360;NL;312;PROM;BR;0;.091;1.068
8254;2023-04-30;LATAM CORPORATE;USP3772WAF97;BANCO DO BRASIL SA;;;BR;BBFE;18-06-2024;1;NA;NA;;200000;PROM;100.69;;;1;360;NL;208;PROM;BR;0;.061;.712
8254;2023-04-30;LATAM CORPORATE;USP14008AE91;BANCO MERCANTIL DEL NORTE;;;MX;BBFE;10-01-2028;1;NA;NA;;1100000;PROM;91.09;;;1;360;NL;1008;PROM;MX;0;1.687;3.45
8254;2023-04-30;LATAM CORPORATE;USP14008AE91;BANCO MERCANTIL DEL NORTE;;;MX;BBFE;10-01-2028;1;NA;NA;;800000;PROM;91.09;;;1;360;NL;733;PROM;MX;0;1.226;2.509
8254;2023-04-30;LATAM CORPORATE;USP16259AM84;BBVA BANCOMER SA TEXAS;;;MX;BBFE;17-01-2028;1;NA;NA;;500000;PROM;88.23;;;1;360;NL;448;PROM;MX;0;.37;1.534
8254;2023-04-30;LATAM CORPORATE;USP16259AN67;BBVA BANCOMER SA TEXAS;;;MX;BBFE;13-03-2029;1;NA;NA;;100000;PROM;90.22;;;1;360;NL;91;PROM;MX;0;.075;.311
8254;2023-04-30;LATAM CORPORATE;USP16259AN67;BBVA BANCOMER SA TEXAS;;;MX;BBFE;13-03-2029;1;NA;NA;;300000;PROM;90.22;;;1;360;NL;273;PROM;MX;0;.225;.934
8254;2023-04-30;LATAM CORPORATE;USP16259AN67;BBVA BANCOMER SA TEXAS;;;MX;BBFE;13-03-2029;1;NA;NA;;500000;PROM;90.22;;;1;360;NL;455;PROM;MX;0;.376;1.557
8254;2023-04-30;LATAM CORPORATE;USP0156PAC34;ALFA S.A.;;;MX;BEE;25-03-2044;1;NA;NA;;300000;PROM;96.87;;;1;360;NL;293;PROM;MX;0;2.253;1.003
8254;2023-04-30;LATAM CORPORATE;USP0156PAC34;ALFA S.A.;;;MX;BEE;25-03-2044;1;NA;NA;;400000;PROM;96.87;;;1;360;NL;390;PROM;MX;0;2.998;1.335
8254;2023-04-30;LATAM CORPORATE;USP16259AN67;BBVA BANCOMER SA TEXAS;;;MX;BBFE;13-03-2029;1;NA;NA;;500000;PROM;90.22;;;1;360;NL;455;PROM;MX;0;.376;1.557
8254;2023-04-30;LATAM CORPORATE;USP16259AN67;BBVA BANCOMER SA TEXAS;;;MX;BBFE;13-03-2029;1;NA;NA;;500000;PROM;90.22;;;1;360;NL;455;PROM;MX;0;.376;1.557
8254;2023-04-30;LATAM CORPORATE;US05971V2C81;BANCO DE CREDITO DEL PERU;;;PE;BBFE;01-07-2030;1;NA;NA;;400000;PROM;91.8;;;1;360;NL;371;PROM;PE;0;.759;1.27
8254;2023-04-30;LATAM CORPORATE;US05971V2C81;BANCO DE CREDITO DEL PERU;;;PE;BBFE;01-07-2030;1;NA;NA;;150000;PROM;91.8;;;1;360;NL;139;PROM;PE;0;.284;.476
8254;2023-04-30;LATAM CORPORATE;US05971V2C81;BANCO DE CREDITO DEL PERU;;;PE;BBFE;01-07-2030;1;NA;NA;;400000;PROM;91.8;;;1;360;NL;371;PROM;PE;0;.759;1.27
8254;2023-04-30;LATAM CORPORATE;US05971V2C81;BANCO DE CREDITO DEL PERU;;;PE;BBFE;01-07-2030;1;NA;NA;;700000;PROM;91.8;;;1;360;NL;650;PROM;PE;0;1.329;2.225
8254;2023-04-30;LATAM CORPORATE;USP2253TJS98;CEMEX SAB DE CV;;;MX;BEE;08-06-2026;1;NA;NA;;1000000;PROM;88.5;;;1;360;NC;892;PROM;MX;0;3.384;3.053
8254;2023-04-30;LATAM CORPORATE;USP2253TJS98;CEMEX SAB DE CV;;;MX;BEE;08-06-2026;1;NA;NA;;200000;PROM;88.5;;;1;360;NC;178;PROM;MX;0;.675;.609
8254;2023-04-30;LATAM CORPORATE;USP2253TJQ33;CEMEX SAB DE CV;;;MX;BEE;17-09-2030;1;NA;NA;;1200000;PROM;92.81;;;1;360;NC;1121;PROM;MX;0;4.252;3.837
8254;2023-04-30;LATAM CORPORATE;USL20041AD89;COSAN LUXEMBOURG SA;;;BR;BEE;20-01-2027;1;NA;NA;;300000;PROM;100.21;;;1;360;NL;306;PROM;BR;0;1.762;1.047
8254;2023-04-30;LATAM CORPORATE;USL20041AD89;COSAN LUXEMBOURG SA;;;BR;BEE;20-01-2027;1;NA;NA;;100000;PROM;100.21;;;1;360;NL;102;PROM;BR;0;.587;.349
8254;2023-04-30;LATAM CORPORATE;USL20041AD89;COSAN LUXEMBOURG SA;;;BR;BEE;20-01-2027;1;NA;NA;;200000;PROM;100.21;;;1;360;NL;204;PROM;BR;0;1.174;.698
8254;2023-04-30;LATAM CORPORATE;XS0556373347;COSAN LUXEMBOURG SA;;;BR;BEE;05-11-2025;1;NA;NA;;1500000;PROM;99.98;;;1;360;NL;1529;PROM;BR;0;8.802;5.234
8254;2023-04-30;LATAM CORPORATE;US279158AN94;ECOPETROL;;;US;BEE;29-01-2030;1;NA;NA;;500000;PROM;89.57;;;1;360;NL;448;PROM;US;0;.764;1.534
8254;2023-04-30;LATAM CORPORATE;US279158AE95;ECOPETROL;;;US;BEE;18-09-2043;1;NA;NA;;320000;PROM;;80.47;;2;360;NL;260;PROM;US;0;.444;.89
8254;2023-04-30;LATAM CORPORATE;US279158AE95;ECOPETROL;;;US;BEE;18-09-2043;1;NA;NA;;150000;PROM;80.47;;;1;360;NL;122;PROM;US;0;.208;.418
